route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
B63,JG_F0-Sunday-057500_B63_106,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B70,JG_F0-Sunday-057500_B63_107,JG_F0-Sunday,SUNSET PARK 39ST-1AV via 8 AV,0,B700361
B68,JG_F0-Sunday-057500_B68_118,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B68,JG_F0-Sunday-057600_B68_115,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B11,JG_F0-Sunday-057700_B11_2,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B67,JG_F0-Sunday-057700_B68_114,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B670131
B8,JG_F0-Sunday-057700_B8_17,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B8,JG_F0-Sunday-057700_B8_9,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B35,JG_F0-Sunday-057800_B35_4,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350004
B61,JG_F0-Sunday-058000_B61_3,JG_F0-Sunday,PARK SLOPE 20 ST via RED HOOK,1,B610124
B9,JG_F0-Sunday-058000_B9_15,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B35,JG_F0-Sunday-058100_B35_14,JG_F0-Sunday,McDONALD AV via CHURCH AV,1,B350209
B9,JG_F0-Sunday-058200_B9_3,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B37,JG_F0-Sunday-058500_B37_301,JG_F0-Sunday,BAY RIDGE SHORE RD via 3 AV,1,B370206
B43,JG_F0-Sunday-058500_B43_109,JG_F0-Sunday,GREENPOINT BOX ST,0,B430059
B4,JG_F0-Sunday-058500_B4_8,JG_F0-Sunday,SHEEPSHEAD BAY KNAPP ST,0,B40009
B70,JG_F0-Sunday-058500_B63_110,JG_F0-Sunday,DYKER HEIGHTS VA HOSPITAL via 8 AV,1,B700283
B67,JG_F0-Sunday-058500_B6769_3,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via FLATBUSH AV,0,B670128
B68,JG_F0-Sunday-058500_B68_111,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B68,JG_F0-Sunday-058800_B68_110,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B11,JG_F0-Sunday-059000_B11_10,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B16,JG_F0-Sunday-059000_B43_104,JG_F0-Sunday,BAY RIDGE SHORE RD,1,B160063
B43,JG_F0-Sunday-059000_B43_107,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,1,B430060
B4,JG_F0-Sunday-059000_B4_6,JG_F0-Sunday,BAY RIDGE NARROWS AV,1,B40008
B61,JG_F0-Sunday-059000_B61_9,JG_F0-Sunday,DOWNTOWN BKLYN FULTON MALL via RED HOOK,0,B610123
B63,JG_F0-Sunday-059000_B63_114,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B9,JG_F0-Sunday-059000_B9_4,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B11,JG_F0-Sunday-059200_B11_7,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B69,JG_F0-Sunday-059200_B6769_4,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B690056
B8,JG_F0-Sunday-059200_B8_15,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B8,JG_F0-Sunday-059200_B8_4,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B35,JG_F0-Sunday-059300_B35_15,JG_F0-Sunday,SUNSET PARK 1 AV via CHURCH,1,B350211
B35,JG_F0-Sunday-059300_B35_16,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350005
B63,JG_F0-Sunday-059300_B63_103,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B9,JG_F0-Sunday-059300_B9_5,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B68,JG_F0-Sunday-059500_B68_107,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B70,JG_F0-Sunday-059500_B70_203,JG_F0-Sunday,SUNSET PARK 39ST-1AV via 8 AV,0,B700361
B37,JG_F0-Sunday-060000_B37_302,JG_F0-Sunday,ATLANTIC AV BARCLAYS CENTER via 3 AV,0,B370205
B16,JG_F0-Sunday-060000_B43_103,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,0,B160062
B61,JG_F0-Sunday-060000_B61_6,JG_F0-Sunday,PARK SLOPE 20 ST via RED HOOK,1,B610124
B68,JG_F0-Sunday-060000_B68_105,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B69,JG_F0-Sunday-060000_B68_119,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via VANDERBILT,0,B690055
B9,JG_F0-Sunday-060000_B9_2,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B35,JG_F0-Sunday-060200_B35_11,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350004
B9,JG_F0-Sunday-060400_B9_12,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B11,JG_F0-Sunday-060500_B11_1,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B35,JG_F0-Sunday-060500_B35_3,JG_F0-Sunday,McDONALD AV via CHURCH AV,1,B350209
B43,JG_F0-Sunday-060500_B43_110,JG_F0-Sunday,GREENPOINT BOX ST,0,B430059
B63,JG_F0-Sunday-060500_B63_112,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B68,JG_F0-Sunday-060500_B68_113,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B70,JG_F0-Sunday-060500_B70_204,JG_F0-Sunday,DYKER HEIGHTS VA HOSPITAL via 8 AV,1,B700283
B11,JG_F0-Sunday-060700_B11_3,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B8,JG_F0-Sunday-060700_B8_18,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B8,JG_F0-Sunday-060700_B8_3,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B63,JG_F0-Sunday-060800_B63_111,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B67,JG_F0-Sunday-060900_B68_112,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B670131
B16,JG_F0-Sunday-061000_B16_2,JG_F0-Sunday,BAY RIDGE SHORE RD,1,B160063
B43,JG_F0-Sunday-061000_B43_112,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,1,B430060
B4,JG_F0-Sunday-061000_B4_7,JG_F0-Sunday,SHEEPSHEAD BAY KNAPP ST,0,B40009
B61,JG_F0-Sunday-061000_B61_8,JG_F0-Sunday,DOWNTOWN BKLYN FULTON MALL via RED HOOK,0,B610123
B9,JG_F0-Sunday-061000_B9_9,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B68,JG_F0-Sunday-061200_B68_116,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B35,JG_F0-Sunday-061500_B35_5,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350005
B37,JG_F0-Sunday-061500_B63_115,JG_F0-Sunday,BAY RIDGE SHORE RD via 3 AV,1,B370206
B68,JG_F0-Sunday-061500_B68_108,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B67,JG_F0-Sunday-061500_B68_114,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via FLATBUSH AV,0,B670128
B70,JG_F0-Sunday-061500_B70_202,JG_F0-Sunday,SUNSET PARK 39ST-1AV via 8 AV,0,B700361
B9,JG_F0-Sunday-061500_B9_13,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B35,JG_F0-Sunday-061700_B35_10,JG_F0-Sunday,SUNSET PARK 1 AV via CHURCH,1,B350211
B11,JG_F0-Sunday-062000_B11_6,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B4,JG_F0-Sunday-062000_B4_3,JG_F0-Sunday,BAY RIDGE NARROWS AV,1,B40008
B61,JG_F0-Sunday-062000_B61_4,JG_F0-Sunday,PARK SLOPE 20 ST via RED HOOK,1,B610124
B63,JG_F0-Sunday-062000_B63_116,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B69,JG_F0-Sunday-062000_B68_117,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B690056
B9,JG_F0-Sunday-062000_B9_6,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B11,JG_F0-Sunday-062200_B11_11,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B8,JG_F0-Sunday-062200_B8_16,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B8,JG_F0-Sunday-062200_B8_19,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B63,JG_F0-Sunday-062300_B70_201,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B68,JG_F0-Sunday-062400_B68_104,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B16,JG_F0-Sunday-062500_B43_106,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,0,B160062
B43,JG_F0-Sunday-062500_B43_113,JG_F0-Sunday,GREENPOINT BOX ST,0,B430059
B70,JG_F0-Sunday-062500_B63_105,JG_F0-Sunday,DYKER HEIGHTS VA HOSPITAL via 8 AV,1,B700283
B68,JG_F0-Sunday-062500_B68_120,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B35,JG_F0-Sunday-062600_B35_13,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350004
B9,JG_F0-Sunday-062600_B9_7,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B35,JG_F0-Sunday-062900_B35_4,JG_F0-Sunday,McDONALD AV via CHURCH AV,1,B350209
B43,JG_F0-Sunday-063000_B16_4,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,1,B430060
B16,JG_F0-Sunday-063000_B16_5,JG_F0-Sunday,BAY RIDGE SHORE RD,1,B160063
B37,JG_F0-Sunday-063000_B37_301,JG_F0-Sunday,ATLANTIC AV BARCLAYS CENTER via 3 AV,0,B370205
B61,JG_F0-Sunday-063000_B61_3,JG_F0-Sunday,DOWNTOWN BKLYN FULTON MALL via RED HOOK,0,B610123
B69,JG_F0-Sunday-063000_B6769_2,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via VANDERBILT,0,B690055
B9,JG_F0-Sunday-063000_B9_11,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B11,JG_F0-Sunday-063500_B11_2,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B4,JG_F0-Sunday-063500_B4_1,JG_F0-Sunday,SHEEPSHEAD BAY KNAPP ST,0,B40009
B70,JG_F0-Sunday-063500_B63_110,JG_F0-Sunday,SUNSET PARK 39ST-1AV via 8 AV,0,B700361
B63,JG_F0-Sunday-063500_B63_113,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B68,JG_F0-Sunday-063500_B68_109,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B68,JG_F0-Sunday-063600_B68_118,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B11,JG_F0-Sunday-063700_B11_9,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B8,JG_F0-Sunday-063700_B8_11,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B8,JG_F0-Sunday-063700_B8_12,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B9,JG_F0-Sunday-063700_B9_14,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B63,JG_F0-Sunday-063800_B63_104,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B35,JG_F0-Sunday-063900_B35_18,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350005
B67,JG_F0-Sunday-063900_B6769_3,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B670131
B61,JG_F0-Sunday-064000_B61_9,JG_F0-Sunday,PARK SLOPE 20 ST via RED HOOK,1,B610124
B9,JG_F0-Sunday-064000_B9_10,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B35,JG_F0-Sunday-064100_B35_17,JG_F0-Sunday,SUNSET PARK 1 AV via CHURCH,1,B350211
B16,JG_F0-Sunday-064500_B16_1,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,0,B160062
B37,JG_F0-Sunday-064500_B37_303,JG_F0-Sunday,BAY RIDGE SHORE RD via 3 AV,1,B370206
B43,JG_F0-Sunday-064500_B43_105,JG_F0-Sunday,GREENPOINT BOX ST,0,B430059
B67,JG_F0-Sunday-064500_B6769_4,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via FLATBUSH AV,0,B670128
B68,JG_F0-Sunday-064500_B68_115,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B70,JG_F0-Sunday-064500_B70_203,JG_F0-Sunday,DYKER HEIGHTS VA HOSPITAL via 8 AV,1,B700283
B68,JG_F0-Sunday-064800_B68_111,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B9,JG_F0-Sunday-064800_B9_8,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B11,JG_F0-Sunday-065000_B11_7,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B16,JG_F0-Sunday-065000_B16_3,JG_F0-Sunday,BAY RIDGE SHORE RD,1,B160063
B35,JG_F0-Sunday-065000_B35_7,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350004
B43,JG_F0-Sunday-065000_B43_109,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,1,B430060
B4,JG_F0-Sunday-065000_B4_8,JG_F0-Sunday,BAY RIDGE NARROWS AV,1,B40008
B61,JG_F0-Sunday-065000_B61_7,JG_F0-Sunday,DOWNTOWN BKLYN FULTON MALL via RED HOOK,0,B610123
B63,JG_F0-Sunday-065000_B63_109,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B9,JG_F0-Sunday-065000_B9_3,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B11,JG_F0-Sunday-065200_B11_10,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B8,JG_F0-Sunday-065200_B8_13,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B8,JG_F0-Sunday-065200_B8_5,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B35,JG_F0-Sunday-065300_B35_8,JG_F0-Sunday,McDONALD AV via CHURCH AV,1,B350209
B63,JG_F0-Sunday-065300_B63_106,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B69,JG_F0-Sunday-065400_B68_119,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B690056
B68,JG_F0-Sunday-065500_B68_110,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B70,JG_F0-Sunday-065500_B70_204,JG_F0-Sunday,SUNSET PARK 39ST-1AV via 8 AV,0,B700361
B9,JG_F0-Sunday-065900_B9_15,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B4,JG_F0-Sunday-066000_B4_6,JG_F0-Sunday,SHEEPSHEAD BAY KNAPP ST,0,B40009
B61,JG_F0-Sunday-066000_B61_8,JG_F0-Sunday,PARK SLOPE 20 ST via RED HOOK,1,B610124
B37,JG_F0-Sunday-066000_B63_115,JG_F0-Sunday,ATLANTIC AV BARCLAYS CENTER via 3 AV,0,B370205
B69,JG_F0-Sunday-066000_B6769_5,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via VANDERBILT,0,B690055
B68,JG_F0-Sunday-066000_B68_107,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B9,JG_F0-Sunday-066000_B9_1,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B35,JG_F0-Sunday-066300_B35_19,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350005
B11,JG_F0-Sunday-066400_B11_1,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B8,JG_F0-Sunday-066400_B8_14,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B11,JG_F0-Sunday-066500_B11_3,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B35,JG_F0-Sunday-066500_B35_11,JG_F0-Sunday,SUNSET PARK 1 AV via CHURCH,1,B350211
B16,JG_F0-Sunday-066500_B43_104,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,0,B160062
B43,JG_F0-Sunday-066500_B43_114,JG_F0-Sunday,GREENPOINT BOX ST,0,B430059
B63,JG_F0-Sunday-066500_B63_108,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B68,JG_F0-Sunday-066500_B6769_1,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B70,JG_F0-Sunday-066500_B70_202,JG_F0-Sunday,DYKER HEIGHTS VA HOSPITAL via 8 AV,1,B700283
B8,JG_F0-Sunday-066500_B8_6,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B63,JG_F0-Sunday-066800_B63_114,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B16,JG_F0-Sunday-067000_B43_103,JG_F0-Sunday,BAY RIDGE SHORE RD,1,B160063
B43,JG_F0-Sunday-067000_B43_110,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,1,B430060
B61,JG_F0-Sunday-067000_B61_4,JG_F0-Sunday,DOWNTOWN BKLYN FULTON MALL via RED HOOK,0,B610123
B68,JG_F0-Sunday-067000_B68_113,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B9,JG_F0-Sunday-067000_B9_16,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B9,JG_F0-Sunday-067000_B9_4,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B67,JG_F0-Sunday-067100_B68_114,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B670131
B35,JG_F0-Sunday-067400_B35_3,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350004
B37,JG_F0-Sunday-067500_B37_301,JG_F0-Sunday,BAY RIDGE SHORE RD via 3 AV,1,B370206
B70,JG_F0-Sunday-067500_B63_105,JG_F0-Sunday,SUNSET PARK 39ST-1AV via 8 AV,0,B700361
B67,JG_F0-Sunday-067500_B68_117,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via FLATBUSH AV,0,B670128
B68,JG_F0-Sunday-067500_B68_121,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B11,JG_F0-Sunday-067600_B11_5,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B8,JG_F0-Sunday-067600_B8_10,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B35,JG_F0-Sunday-067700_B35_16,JG_F0-Sunday,McDONALD AV via CHURCH AV,1,B350209
B8,JG_F0-Sunday-067700_B8_17,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B11,JG_F0-Sunday-068000_B11_11,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B4,JG_F0-Sunday-068000_B4_9,JG_F0-Sunday,BAY RIDGE NARROWS AV,1,B40008
B61,JG_F0-Sunday-068000_B61_3,JG_F0-Sunday,PARK SLOPE 20 ST via RED HOOK,1,B610124
B63,JG_F0-Sunday-068000_B63_103,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B68,JG_F0-Sunday-068000_B68_106,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B9,JG_F0-Sunday-068000_B9_12,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B9,JG_F0-Sunday-068000_B9_2,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B63,JG_F0-Sunday-068300_B63_112,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B68,JG_F0-Sunday-068400_B68_116,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B16,JG_F0-Sunday-068500_B16_6,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,0,B160062
B43,JG_F0-Sunday-068500_B43_108,JG_F0-Sunday,GREENPOINT BOX ST,0,B430059
B4,JG_F0-Sunday-068500_B4_3,JG_F0-Sunday,SHEEPSHEAD BAY KNAPP ST,0,B40009
B70,JG_F0-Sunday-068500_B63_117,JG_F0-Sunday,DYKER HEIGHTS VA HOSPITAL via 8 AV,1,B700283
B69,JG_F0-Sunday-068600_B6769_2,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B690056
B11,JG_F0-Sunday-068800_B11_4,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B61,JG_F0-Sunday-068800_B61_9,JG_F0-Sunday,DOWNTOWN BKLYN FULTON MALL via RED HOOK,0,B610123
B8,JG_F0-Sunday-068800_B8_20,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B35,JG_F0-Sunday-068900_B35_13,JG_F0-Sunday,SUNSET PARK 1 AV via CHURCH,1,B350211
B35,JG_F0-Sunday-068900_B35_20,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350005
B69,JG_F0-Sunday-068900_B68_108,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via VANDERBILT,0,B690055
B8,JG_F0-Sunday-068900_B8_4,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B37,JG_F0-Sunday-069000_B37_303,JG_F0-Sunday,ATLANTIC AV BARCLAYS CENTER via 3 AV,0,B370205
B16,JG_F0-Sunday-069000_B43_106,JG_F0-Sunday,BAY RIDGE SHORE RD,1,B160063
B43,JG_F0-Sunday-069000_B43_113,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,1,B430060
B68,JG_F0-Sunday-069000_B68_120,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B9,JG_F0-Sunday-069000_B9_13,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B9,JG_F0-Sunday-069000_B9_9,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B68,JG_F0-Sunday-069200_B68_104,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B11,JG_F0-Sunday-069500_B11_9,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B63,JG_F0-Sunday-069500_B63_111,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B70,JG_F0-Sunday-069500_B70_203,JG_F0-Sunday,SUNSET PARK 39ST-1AV via 8 AV,0,B700361
B35,JG_F0-Sunday-069800_B35_4,JG_F0-Sunday,BROWNSVILLE MOTHER GASTON BL via CHURCH,0,B350004
B63,JG_F0-Sunday-069800_B63_116,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B11,JG_F0-Sunday-070000_B11_2,JG_F0-Sunday,MIDWOOD FLATBUSH AV,0,B110043
B61,JG_F0-Sunday-070000_B61_7,JG_F0-Sunday,PARK SLOPE 20 ST via RED HOOK,1,B610124
B68,JG_F0-Sunday-070000_B68_109,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B9,JG_F0-Sunday-070000_B9_17,JG_F0-Sunday,KINGS PLAZA via 60 ST via AVENUE M,0,B90055
B9,JG_F0-Sunday-070000_B9_6,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
B35,JG_F0-Sunday-070100_B35_5,JG_F0-Sunday,McDONALD AV via CHURCH AV,1,B350209
B68,JG_F0-Sunday-070100_B68_118,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B8,JG_F0-Sunday-070100_B8_18,JG_F0-Sunday,BAY RIDGE 95 ST STA,1,B80135
B67,JG_F0-Sunday-070200_B6769_4,JG_F0-Sunday,KENSINGTON CORTELYOU RD via 7 AV,1,B670131
B8,JG_F0-Sunday-070200_B8_21,JG_F0-Sunday,BROWNSVILLE ROCKAWAY AV,0,B80134
B67,JG_F0-Sunday-070300_B68_119,JG_F0-Sunday,DOWNTOWN BKLYN SANDS ST via FLATBUSH AV,0,B670128
B16,JG_F0-Sunday-070500_B16_5,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,0,B160062
B37,JG_F0-Sunday-070500_B37_304,JG_F0-Sunday,BAY RIDGE SHORE RD via 3 AV,1,B370206
B43,JG_F0-Sunday-070500_B43_111,JG_F0-Sunday,GREENPOINT BOX ST,0,B430059
B4,JG_F0-Sunday-070500_B4_5,JG_F0-Sunday,SHEEPSHEAD BAY KNAPP ST,0,B40009
B61,JG_F0-Sunday-070500_B61_10,JG_F0-Sunday,DOWNTOWN BKLYN FULTON MALL via RED HOOK,0,B610123
B70,JG_F0-Sunday-070500_B70_204,JG_F0-Sunday,DYKER HEIGHTS VA HOSPITAL via 8 AV,1,B700283
B68,JG_F0-Sunday-070900_B68_112,JG_F0-Sunday,CONEY ISLAND STILLWELL AV via C I AV,1,B680260
B11,JG_F0-Sunday-071000_B11_10,JG_F0-Sunday,SUNSET PARK 1 AV-58 ST,1,B110042
B16,JG_F0-Sunday-071000_B16_1,JG_F0-Sunday,BAY RIDGE SHORE RD,1,B160063
B43,JG_F0-Sunday-071000_B43_105,JG_F0-Sunday,LEFFERTS GARDENS PROSPECT PK STA,1,B430060
B4,JG_F0-Sunday-071000_B4_4,JG_F0-Sunday,BAY RIDGE NARROWS AV,1,B40008
B63,JG_F0-Sunday-071000_B63_119,JG_F0-Sunday,PIER 6 BKLYN BRIDGE PARK via 5 AV,0,B630156
B68,JG_F0-Sunday-071000_B68_115,JG_F0-Sunday,WINDSOR TERR PRITCHARD SQ via C I AV,0,B680259
B63,JG_F0-Sunday-071000_B70_201,JG_F0-Sunday,BAY RIDGE SHORE RD via 5 AV,1,B630166
B9,JG_F0-Sunday-071000_B9_11,JG_F0-Sunday,BAY RIDGE SHRE RD via AVENUE M via 60 ST,1,B90053
